listing_id,source,address,suburb,state,postcode,council_area,region,distance_to_cbd_km,lat,lon,property_type,bedrooms,bathrooms,car_spaces,toilets,land_size,building_area,year_built,has_pool,has_garage,sale_price,price_raw_aud,sale_date,sale_method,days_on_market,inspection_note,agent_name,agency_name,agent_phone,rba_cash_rate_pct,market_sentiment,market_context,suburb_median_price,auction_clearance_rate_pct,weekly_rent_aud,property_count_suburb
AU-002669,Domain,51 Smith Ave,BENDIGO,vic.,3550,Greater Bendigo,Regional VIC,150.0 km,-37.623592,144.593486,apt,none,2 bath,2,2.0,987,387.0,,False,yes,POA,none,17/08/21,passed in,32,Virtual tour available,Stockdale & Leggo,Stockdale & Leggo,03 1332 5946,0.1,Anxious,Sydney 100-day lockdown peak; Melbourne lockdown #6; nationwide uncertainty,476000.0,,210.0,14193.0
AU-008794,REA,159 Victoria Pl,Box Hill,vic.,3128,Whitehorse,Eastern Metropolitan,14.0,,,UNIT,6,,2,2.0,1401,221.0,1900.0,false,,"$992,000",992000,Jun-23,Private Sale,44,,Nelson Alexander,,03 3732 1013,4.1,Resilient,,1022000.0,64.0,,1381.0
AU-005733,domain.com.au,24 Railway Pl,Gold Coast,qld,4217,Gold Coast,Gold Coast,80.0,-33.90864,151.418837,UNIT ,6,2,1,2.0,0.170ha,302.0,,No,true,"$623,000",623000,24/06/2022,PS,unknown,,Marshall White,Marshall White,unknown,0.85,Falling,RBA hikes 50bp to 0.85%; Sydney -1.0% in month; Melbourne -0.7%; panic sets in,834000.0,,590.0,4514.0
AU-004125,domain.com.au,169 Smith Pl,Newtown,nsw,4699,Inner West,Inner Sydney,5.0,,150.618024,apartment,4,3,0,3.0,1179,102.0,1926.0,no,No,"$41,514,355.15202657",none,25/01/22,AUC,24,Inspect Sat/Sun,Barry Plant,Barry Plant,02 7221 3672,0.1,Ebullient,,,,35500.0,10519.0
AU-003441,realestate.com.au,88 High Parade,RINGWOOD,vic.,3134,Maroondah,Eastern Metropolitan,24.0,,145.030949,TownHouse,2,1,1,,629,160.0,1920.0,N,Y,"$789,000.00",789000,16 November 2021,Private Treaty,,,Raine & Horne,,03 7791 7882,0.1,FOMO,"Melbourne median hits record $1,094k; Sydney above $1.3M; national +24.5% YoY",,,,6757.0
AU-001341,REA,157 Brown Place,Fitzroy,victoria,3065,Yarra,Inner Melbourne,2.5 km,-37.864159,,TOWNHOUSE,2,1,2,2.0,736.0 sqm,458.0,1985.0,false,1,"$948,000",948000,17/04/21,AUC,,By appointment,Jellis Craig,Jellis Craig,03 2261 3865,0.1,FOMO,,1208000.0,77.0,,14109.0
AU-008594,domain.com.au,116 Main Pde,geelong,V.I.C,2892,Greater Geelong,Regional VIC,75.0,,145.179763,h,1,2,0,2.0,1700.0,199.0,1903.0,False,no,POA,408000,06/05/2023,Private Sale,,,First National,First National,03 9335 9562,3.85,Improving,RBA pauses; market reads it as peak; buyer confidence returns,542000.0,66.0,,13716.0
AU-010590,Domain,77 Smith Dr,CRAIGIEBURN,VIC,3064,Hume,Northern Metropolitan,,,,h,4 Bedrooms,1 bath,1,2.0,,493.0,1963.0,,,Contact Agent,554000,Nov-23,PS,32,,RT Edgar,RT Edgar,03 7070 4720,4.35,Cautious,RBA final hike to 4.35%; clearance dips on rate shock; sentiment softens,560000.0,62.0,,12506.0
AU-007557,Domain ,158 Main Court,Frankston ,victoria,3199,Frankston,Southern Metropolitan,,,145.077694,Unit/Duplex,1,1,,,,181.0,1988.0,false,,"$175,000",Unknown,Feb-23,auction,47,Inspect Sat/Sun,HOCKING STUART,Hocking Stuart,03 5639 8032,3.35,Stabilising,RBA hikes 25bp; but prices begin recovering against expectations,,58.0,110.0,11038.0
AU-002945,realestate.com.au,144 Park Street,Craigieburn,vic,3064,Hume,Northern Metropolitan,26.0,-37.60838,144.559929,TOWNHOUSE,three,1,2,2.0,755,,,false,1,Contact Agent,372000,"Sep 03, 2021",private sale,,Virtual inspection only,Raine & Horne,Raine & Horne,03 8488 7417,0.1,Recovering,NSW roadmap out of lockdown announced; confidence begins recovering,616000.0,58.0,310.0,4029.0
AU-006848,Domain,197 Jones Street,Prahran ,vic.,3181,Stonnington,Inner South,4.5,-37.701481,,HOUSE,4,1,2,1.0,1803,435.0,1958.0,no,,"$1,228,000",1228000,23-11-2022,Private Treaty,42,,Stockdale & Leggo,Stockdale & Leggo,03 1932 6982,2.85,Weak,National prices -6% from peak; Melbourne -7%; clearance slowly recovering,1048000.0,46.0,,12968.0
AU-004820,Agent Website,168 High Dr,,VIC,3030,WYNDHAM,Western Metropolitan,30.0,-37.643305,145.205682,unit,4,n/a,2,3.0,435,291.0,2002.0,,true,"Offers Over $200,000",,24 Mar 2022,S,--,,Woodards,Woodards,03 3639 2135,0.1,Cautious,Ukraine war drives global inflation; RBA under pressure; Sydney falls 0.2%,563000.0,,140.0,4949.0
AU-004982,domain.com.au,181 Park Place,Sunnybank,Q'land,4109,Brisbane,Brisbane Outer,,-33.789923,151.095045,house ,4,2 bath,3,2.0,990.0,,,true,1,"$853,000",853000,13/03/2022,AUC,22,,Marshall White,Marshall White,,0.1,Cautious,Ukraine war drives global inflation; RBA under pressure; Sydney falls 0.2%,,73.5,570.0,2223.0
AU-008680,realestate.com.au,93 Station Road,newtown,Nsw,2042,Inner West,Inner Sydney,5.0,-33.88065,151.235768,villa,5,unknown,2,1.0,1106,238.0,1966.0,N,yes,"$1,010,000",1010000,19 May 2023,Private Sale,,Open Saturday,Woodards,Woodards,02 4672 2752,3.85,Improving,RBA pauses; market reads it as peak; buyer confidence returns,1278000.0,67.6,750.0,2467.0
AU-002094,domain.com.au,102 Railway Rd,preston,vic,3072,Darebin,Northern Metropolitan,,-37.888526,145.462976,unit,3,1,3,2.0,1756.0 sqm,487.0,1966.0,false,1,$0.32M,324000,"Jun 20, 2021",Private Sale,,Inspect Sat/Sun,Kay & Burton,Kay & Burton,,0.1,Strong,Victoria snap lockdown (June); clearance dips briefly; national momentum holds,840000.0,,250.0,8735.0
AU-007871,realestate.com.au,20 Church Drive,Glen Waverley,victoria,3150,Monash,Eastern Metropolitan,22.0,,145.072134,TOWNHOUSE,5,1,1,1.0,1417,378.0,2005.0,False,true,45943306,None,13 Mar 2023,Private Sale,,,McGrath,McGrath,03 9253 6094,3.6,Recovering,Prices tick up nationally; migration at record highs; rental crisis deepens,958000.0,62.0,44000.0,9059.0
AU-005978,Domain ,127 Park Court,Parramatta,nsw,2150,Parramatta,Western Sydney,,-33.936889,,house,4,1 bath,3 car,1.0,1798.0 sqm,,1969.0,No,,"$809,000",809000,Jul-22,private sale,,Inspect Sat/Sun,Jellis Craig,Jellis Craig,02 3416 3615,1.35,Falling,RBA hikes 50bp to 1.35%; prices falling across all capitals; listings rise,,50.1,,9443.0
AU-005275,Domain,118 Smith Parade,bendigo,vic,03550,Greater Bendigo,Regional VIC,150.0,,144.733187,h,4 Bedrooms,3 bath,2,4.0,1504.0,146.0,1940.0,,1,"$633,000",,2022-04-20,PS,35,,Kay & Burton,Kay & Burton,03 6793 8133,0.1,Cautious,Sydney -0.4% in April; Melbourne softening; first rate hike imminent,434000.0,62.0,,12388.0
AU-001572,?,,PRAHRAN,victoria,3181,Stonnington,Inner South,4.5,,144.782501,Townhouse,4,,3,2.0,423.0,453.0,1966.0,no,True,"$1,177,000",1177000, ,auction,,,Buxton,Buxton,Unknown,0.1,FOMO,,,76.0,,1503.0
AU-005406,Domain ,59 Park Pl,Maroondah,Victoria,3134,Ringwood,Eastern Metropolitan,24.0,,144.86959,duplex,6,3,1,3.0,1720,292sqm,,,Yes,"$955,000",955000,25 May 2022,S,38,,PRD,PRD,03 7483 2964,0.35,Turning,RBA hikes 25bp to 0.35% — first hike in 11 years; clearance rates fall sharply,,,,4593.0
AU-000637,REA,2 Queen Parade,South Yarra ,V.I.C,03141,Stonnington,Inner South,3.5,-37.600071,144.77599,semi,2,2,2,3.0,946,295sqm,1908.0,no,yes,"$1,213,000",1213000,20/02/21,,,,Century 21,Century 21,03 7729 6471,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,1467000.0,75.0,1040.0,
AU-003505,REA,96 Smith Parade,Brighton,VIC,4858,Bayside,Southern Metropolitan,12.0,,144.819394,Townhouse,2,,2,2.0,1025,112.0,1977.0,,yes,1385000,1385000,23 November 2021,PS,,,LJ Hooker,LJ Hooker,03 8122 7194,0.1,FOMO,"Melbourne median hits record $1,094k; Sydney above $1.3M; national +24.5% YoY",2488000.0,,,5369.0
AU-010076,Domain,154 Main Street,Northcote,vic,3070,Darebin,Northern Metropolitan,,-37.862294,144.651333,House,6,1,1,1.0,1928,79.0,1995.0,,yes,"$1,300,000",1300000,13/10/2023,PS,27,,Fletchers,Fletchers,03 4695 2123,4.1,Steady,Market holding; listing volumes rising in Sydney/Melbourne,921000.0,63.0,1210.0,4171.0
AU-005794, REA,137 Main Pl,Bondi,NSW,2026,Waverley,Inner Sydney,7.0,-33.693838,151.459854,house ,1,,2,2.0,680m2,287.0,1954.0,N,,"$1,854,000",NA,01/07/22,Auction,38,Inspect Sat/Sun,First National,First National,02 6355 2212,1.35,Falling,,2380000.0,52.1,,10332.0
AU-007385,Domain ,133 Queen Rd, Bondi,nsw.,2026,Waverley,Inner Sydney,7.0,,,u,5,2,2,2.0,959m2,,1993.0,false,true,"$1,551,000",1551000,23/01/23,Private Sale,46,,Raine & Horne,Raine & Horne,02 7654 6381,3.1,Cautious,Surprise: prices stabilise; population surge; supply still constrained,,,,882.0
AU-006470,realestate.com.au,136 Station Pl,Paddington,QLD,4064,Brisbane,Brisbane Inner,3.5,,150.654659,HOUSE,2,1,2,,,236.0,,No,yes,"$1,196,000",NA,06 September 2022,,42,,Ray White,Ray White,02 7878 8410,2.35,Distressed,RBA hikes 50bp to 2.35%; affordability at historic lows; sentiment very negative,917000.0,49.4,,14114.0
AU-007069,Domain,105 Victoria Road,Sunbury ,VIC,3429,Hume,Northern Metropolitan,40.0,-37.804401,145.03302,Residential House,2,2 bath,3,2.0,1193.0 sqm,490.0,1974.0,no,yes,"$23,601,917.67482",23601917.67482,"Nov 16, 2022",PS,30,Inspect Sat/Sun,Raine & Horne,Raine & Horne,03 3396 6292,2.85,Weak,National prices -6% from peak; Melbourne -7%; clearance slowly recovering,509000.0,46.0,,3652.0
AU-002780,domain.com.au,197 Main Street,FRANKSTON,Vic,3199,Frankston,Southern Metropolitan,40.0 km,,145.448347,Town House,4,3,2 car,3.0,1082,148.0,2099.0,0,True,647000,,,Private Sale,38,Online auction,Fletchers,Fletchers,,0.1,Recovering,NSW roadmap out of lockdown announced; confidence begins recovering,639000.0,58.0,530.0,
AU-008342,Domain ,94 Main Ave,parramatta,New South Wales,2150,Parramatta,Western Sydney,23.0,,150.886344,Hse,four,3,2,3.0,0.096ha,63.0,1912.0,no,True,"Offers Over $700,000",737000,2023-04-23,PS,36,By appointment,PRD,PRD,02 5589 9145,3.85,Recovering,,,69.6,620.0,6967.0
AU-006703,Domain,3 Main Drive,Box Hill,Victoria,3128,Whitehorse,Eastern Metropolitan,14.0,-37.623027,145.035633,UNIT,three,1 bath,0,1.0,178,,,false,false,679000,679000,2022/10/01,PS,40,Inspect Sat/Sun,RT EDGAR,RT Edgar,,2.6,Weak,,1002000.0,44.0,460.0,12364.0
AU-009902, REA,30 King Place,Brighton,VIC,3186,Bayside,Southern Metropolitan,12.0,-38.076208,144.687061,Residential House,1 BR,1,2,1.0,1913.0,,1950.0,No,Yes,2311000,2311000,24/09/23,PS,,,JELLIS CRAIG,Jellis Craig,03 5448 4381,4.1,Resilient,Labor announces Help to Buy scheme; overseas migration at record 500k,2218000.0,,,1774.0
AU-000711,Domain ,38 Main Road,Brunswick,vic.,3056,,Northern Metropolitan,5.5,-38.094403,144.631419,Hse,4,2,3,2.0,1954,328.0,1913.0,,True,"$993,000",993000,2021-03-24,PS,,,Jellis Craig,,03 7675 3469,0.1,FOMO,Strongest monthly growth in 32 years; buyers waiving conditions,934000.0,76.0,720.0,9058.0
AU-008370,REA,96 Park Drive,Footscray,Victoria,3011,Maribyrnong,Western Metropolitan,6.0,-38.13711,,flat,4,2,3,3.0,,119.0,,false,true,"$460,000",NA,Apr-23,Auction,45,Open Saturday,RT Edgar,RT Edgar,03 1435 5538,3.85,Recovering,Perth +3% in April; Brisbane strong; Melbourne lagging other capitals,,65.0,,8812.0
AU-006557,realestate.com.au,60 Jones Dr,CHATSWOOD,nsw.,,Willoughby,,10.0,-33.822801,150.50679,duplex,5,none,1,3.0,711.0 sqm,,2010.0,No,Yes,"$2,108,000",2108000,Oct-22,passed in,N/A,,LJ Hooker,LJ Hooker,02 9605 8081,2.6,Weak,RBA slows to 25bp hikes; prices still falling but pace eases,2024000.0,,,3878.0
AU-007771,Domain ,8 Church Dr,Newtown,N.S.W,2042,INNER WEST,Inner Sydney,5.0,-33.724964,151.341624,flat,1,1,1,1.0,0.1892 ha,452sqm,2022.0,False,yes,340000,,13 Feb 2023,A,36,,Raine & Horne,Raine & Horne,02 4652 6607,3.35,Stabilising,RBA hikes 25bp; but prices begin recovering against expectations,1238000.0,65.7,,
AU-008580,domain.com.au,146 Victoria Avenue,Pakenham,VIC,3810,Cardinia,Eastern Metropolitan,55.0,-38.025135,144.769659,HOUSE,2,2,--,3.0,298.0,202.0,1955.0,0,Y,"$476,000",TBC,09-05-2023,A,29,,Hocking Stuart,,03 1356 5732,3.85,Improving,RBA pauses; market reads it as peak; buyer confidence returns,542000.0,66.0,,6460.0
AU-000167,Agent Website,96 Oak Dr,Ipswich,Qld,4305,Ipswich,South-East QLD,40.0,,150.917015,Hse,2,2,0,,136,390sqm,,no,,"$544,000",544000,06 January 2021,Passed In,8,,Noel Jones,Noel Jones,02 7095 2195,0.1,Confident,,451000.0,80.8,300.0,14337.0
AU-004977,realestate.com.au,79 Queen Rd,Epping,vic,3076,Whittlesea,Northern Metropolitan,22.0,-37.523623,144.961685,Unit,2,,1,4.0,953,,,False,True,"$481,000",481000,"Mar 22, 2022",Private Sale,30,,Noel Jones,Noel Jones,03 9292 7821,0.1,Cautious,Ukraine war drives global inflation; RBA under pressure; Sydney falls 0.2%,680000.0,66.0,310.0,8677.0
AU-009264,Domain ,72 High Avenue,Werribee,vic.,3030,Wyndham,Western Metropolitan,30.0,-38.002459,144.63718,house,5,3,2,,400.0 sqm,145.0,1947.0,No,true,$494k,494000,11 Jul 2023,S,,Open Saturday,BUXTON,Buxton,03 5269 4907,4.1,Resilient,CoreLogic: +5% nationally in 2023 so far; Perth +12%; Brisbane +9%,,65.0,,14710.0
AU-002691,REA,178 Queen Dr,Chatswood,nsw.,2067,Willoughby,Inner Sydney,10.0,,,UNIT,one,1 bath,2,1.0,1247,189.0,2099.0,,yes,"$1,303,000",1303000,2021-08-21,S,34,Open Saturday,PRD,PRD,02 8502 2144,0.1,Anxious,Sydney 100-day lockdown peak; Melbourne lockdown #6; nationwide uncertainty,2310000.0,75.4,,10710.0
AU-000556, REA,,Epping,vic.,3076,WHITTLESEA,Northern Metropolitan,,,145.461374,h,2,2,0,2.0,,287.0,1918.0,,,"$642,000",N/A,"Feb 14, 2021",Auction,21,,Jellis Craig,Jellis Craig,03 1534 1630,0.1,Strong,,,75.0,490.0,3421.0
AU-008875,Agent Website,158 Main Rd,Doncaster,Vic,03108,Manningham,Eastern Metropolitan,14.5,-37.778119,144.582188,house,4,2,1,3.0,1436,451.0,1923.0,no,Y,"$1,835,000",1835000,"Jun 06, 2023",A,40,Open Saturday,Stockdale & Leggo,stockdale & leggo,03 5239 6169,4.1,Resilient,,1084000.0,64.0,1650.0,5242.0
AU-001645,Domain ,69 Park Court,Paddington,qld,4064,BRISBANE,Brisbane Inner,3.5,-33.838969,151.120614,h,6,1,1,1.0,1052,,9999.0,0,,"$1,175,000",1175000,19 May 2021,PS,unknown,By appointment,Buxton,Buxton,02 2822 8174,0.1,FOMO,Prices +8% YTD; APRA warns on lending; short lockdowns in VIC/QLD,,81.1,880.0,2653.0
AU-010338,realestate.com.au,76 Park Drive,,vic,3056,brunswick,Northern Metropolitan,5.5,-38.492647,,u,4,3,0,,984.0 sqm,284.0,1903.0,,no,"$513,000",,29/11/23,Private Treaty,,By appointment,Fletchers,Fletchers,03 2004 8045,4.35,Cautious,,919000.0,62.0,340.0,6480.0
AU-006814,realestate.com.au,63 Church Court,Preston,V.I.C,3072,Darebin,Northern Metropolitan,9.0,-38.350876,,Residential House,4,1,1,1.0,1650m2,272.0,,0,,569000,569000,"Nov 08, 2022",private sale,44,By appointment,Century 21,Century 21,,2.85,Weak,,,46.0,,1550.0
AU-004518,Domain ,65 Victoria Cres,Parramatta,NSW,2150,Parramatta,Western Sydney,23.0,,,HOUSE,2,1,2,,,,1987.0,False,true,"$742,000",742000,"Feb 24, 2022",AUC,26,Open Saturday,Nelson Alexander,Nelson Alexander,02 5712 1017,0.1,Cooling,Rate hike expectations building; APRA buffer at 3%; early signs of softening,,70.9,600.0,
AU-004346,Domain ,22 Station Pde,Richmond,vic.,3121,Yarra,Inner Melbourne,3.0 km,-37.63267,145.432535,Unit,2,3,3,3.0,555m2,77.0,,0,True,"$482,000",482000,2022/01/10,Private Sale,,,Noel Jones,Noel Jones,03 1300 8977,0.1,Ebullient,,1485000.0,72.0,320.0,977.0
AU-010376,domain.com.au,80 Smith St,Bondi,Nsw,2026,Waverley,,7.0,,151.176371,HOUSE,1,1,,1.0,,115.0,1910.0,No,True,"$2,575,000", ,2023/11/14,eoi,,,Barry Plant,Barry Plant,02 8739 4667,4.35,Cautious,RBA final hike to 4.35%; clearance dips on rate shock; sentiment softens,2323000.0,63.1,,14858.0
AU-004089,REA,26 Main Court,Geelong,Victoria,3220,,Regional VIC,75.0,-38.218369,144.956835,Hse,,1,0,2.0,1388,334.0,1957.0,0,N,"$626,000",626000,"Jan 15, 2022",private sale,33,,Fletchers,Fletchers,,0.1,Ebullient,Market still hot; RBA signals no early hikes; prices at or near peak,630000.0,72.0,480.0,11915.0
AU-000449,realestate.com.au,134 Park Place,Toowoomba,Queensland,4350,,Regional QLD,130.0,,151.303993,Duplex,,1,3,1.0,0.052ha,275.0,1938.0,,yes,"$470,000.00",470000,2021/02/28,Private Sale,,Inspect Sat/Sun,Stockdale & Leggo,Stockdale & Leggo,02 5282 9637,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,456000.0,85.1,,11902.0
AU-001077,REA,156 High Pl,Ballarat,victoria,3350,City of Ballarat,Regional VIC,115.0,-37.576714,144.508866,Hse,3,2,0,2.0,832,324.0,1912.0,no,N,POA,525000,Mar-21,Private Sale,19,Open Saturday,Barry Plant,Barry Plant,03 2226 9294,0.1,FOMO,Strongest monthly growth in 32 years; buyers waiving conditions,488000.0,,350.0,7130.0
AU-000915,realestate.com.au,169 Station Avenue,Footscray,Vic,3011,Maribyrnong,Western Metropolitan,6.0,-37.824584,144.506852,u,1,2,0 car,3.0,1341,156.0,2016.0,No,No,$0.32M,323000,07-03-2021,private sale,17,Open Saturday,Barry Plant,Barry Plant,03 3186 9367,0.1,FOMO,Strongest monthly growth in 32 years; buyers waiving conditions,773000.0,,,2063.0
AU-006846,domain.com.au,190 Victoria Dr,brighton,vic.,3186,Bayside,Southern Metropolitan,12.0,-38.097658,144.652188,house ,2,2,2,3.0,,439.0,2002.0,,yes,$1407k,none,Nov-22,,47,,,RT Edgar,03 1023 9621,2.85,Weak,,2096000.0,46.0,860.0,11249.0
AU-005352,realestate.com.au,73 Church Pde,Geelong,VIC,3220,Greater Geelong,Regional VIC,75.0,,145.301438,Hse,6 Bedrooms,1,0,1.0,1985.0 sqm,273.0,1907.0,False,false,"$820,000",820000,10/05/22,PI,,,BUXTON,Buxton,03 9571 9096,0.35,Turning,RBA hikes 25bp to 0.35% — first hike in 11 years; clearance rates fall sharply,604000.0,56.0,550.0,952.0
AU-009937, REA,10 Station Ct,prahran,VIC,3181,Stonnington,Inner South,4.5,-37.95009,144.719919,Residential House,1,,,1.0,872.0,,1973.0,0,1,"$952,000",952000,2023-09-20,S,21,,Biggin & Scott,Biggin & Scott,03 7826 9857,4.1,Resilient,Labor announces Help to Buy scheme; overseas migration at record 500k,1109000.0,64.0,890.0,461.0
AU-009845,Domain,127 Smith St,Chatswood,,2067,Willoughby,Inner Sydney,,-33.846252,151.362757,TOWNHOUSE,,2 bath,0,3.0,996,133.0,1966.0,false,N,"$1,566,000",1566000,29/09/2023,Auction,38,,,Ray White,02 1905 1406,4.1,Resilient,Labor announces Help to Buy scheme; overseas migration at record 500k,2112000.0,76.3,910.0,14155.0
AU-009523,Domain,84 High Rd,Newtown,NSW,2042,Inner West,,5.0,-33.883175,,UNIT,3,1,1,2.0,,66.0,1942.0,false,1,"$700,000",700000,2023-08-05,Auction,35,Open Saturday,STOCKDALE & LEGGO,Stockdale & Leggo,02 9480 1633,4.1,Resilient,Affordability stress growing; first-home buyers retreating,1312000.0,,620.0,10137.0
AU-010764,Domain ,86 Station Avenue,Penrith,nsw,2750,Penrith,Western Sydney,52.0,-33.608561,,house ,3,2,2,,1074,493.0,1950.0,False,Yes,"$784,000",784000,Dec-23,AUC,30,,Nelson Alexander,Nelson Alexander,02 5472 6897,4.35,Cautious,Year closes +8.1% nationally; below 2021 but well above 2022 trough,719000.0,69.1,,6665.0
AU-008902, REA,108 Oak Ct, Brighton,vic,3186,Bayside,Southern Metropolitan,12.0,-38.16457,144.68456,House,,3,0,3.0,549,495.0,1958.0,N,0,"$1,990,000",1990000,"Jun 11, 2023",S,,,Century 21,Century 21,03 4087 7396,4.1,Resilient,Surprise RBA hike to 4.10%; prices still rising on supply shortage,,64.0,1270.0,10749.0
AU-001123,REA,25 Queen Court,Craigieburn,vic,3064,Hume,Northern Metropolitan,26.0,,,semi,5,,2,3.0,131,375.0,1938.0,,1,"$452,000",452000,,Private Treaty,36,By appointment,Raine & Horne,Raine & Horne,,0.1,FOMO,Melbourne median hits $900k+; regional prices up 15%+; investor surge,582000.0,77.0,,4189.0
AU-000364,domain.com.au,111 King Street,St Kilda,vic,3182,Port Phillip,,5.5,-38.3435,145.246727,UNIT ,n/a,2,2,3.0,959.0,323.0,1934.0,False,1,"$687,000",687000,2021-02-05,AUC,29,,Noel Jones,Noel Jones,03 1506 6549,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,943000.0,,430.0,14756.0
AU-001530,domain.com.au,154 Church Dr,Richmond,vic.,3121,Yarra,Inner Melbourne,3.0,-37.558425,144.969117,unit duplex,1,2,0,,1365,95.0,,False,no,"$521,000",521000,07-05-2021,auction,33,,Biggin & Scott,Biggin & Scott,03 3961 9205,0.1,FOMO,Prices +8% YTD; APRA warns on lending; short lockdowns in VIC/QLD,1398000.0,76.0,380.0,9925.0
AU-009745,REA,142 Smith Road,Craigieburn,vic.,,Hume,Northern Metropolitan,26.0,,145.00709,TownHouse,4,3,1,,,,2022.0,False,,"$425,000",425000,29/09/23,auction,none,,Century 21,,03 2795 5599,4.1,Resilient,Labor announces Help to Buy scheme; overseas migration at record 500k,560000.0,64.0,,3480.0
AU-000151,Domain,107 Church Parade,Surry Hills,Nsw,2010,Sydney,Inner Sydney,3.0,-33.942973,,HOUSE,three,1,2,1.0,0.0956 ha,303.0,,false,1,"$948,000",948000,2021/01/12,Auction,,,McGrath,McGrath,02 8087 2749,0.1,Confident,Pandemic boom begins; ultra-low rates; FOMO sets in; supply tight,1384000.0,,,7370.0
AU-000479,domain.com.au,,sunbury,VIC,3429,Hume,Northern Metropolitan,40.0,-37.912529,145.24543,house ,1,1,2,1.0,1905m2,295.0,,,yes,"$537,000.00",537000,,S,26,By appointment,Buxton,Buxton,03 7699 9565,0.1,Strong,Prices accelerating; HomeBuilder deadline rush; CoreLogic records +2.1% monthly,,75.0,440.0,2285.0
AU-000288,Agent Website,113 Main Dr,Werribee,VIC,3030,Wyndham,Western Metropolitan,30.0,-37.984719,144.801067,house,5 bed,2 bath,3,2.0,0.0244 ha,306.0,,False,1,584000,584000,26/01/21,AUC,29,,First National,,03 5092 9328,0.1,Confident,Pandemic boom begins; ultra-low rates; FOMO sets in; supply tight,,72.0,540.0,5070.0
AU-004191,domain.com.au,140 Victoria Dr,Officer,Vic,3809,Cardinia,,50.0,,145.101364,Unit,5,2,,2.0,1672,251.0,,,True,$0.47M,473000,Jan-22,Passed In,34,Inspect Sat/Sun,Hocking Stuart,,,0.1,Ebullient,Market still hot; RBA signals no early hikes; prices at or near peak,618000.0,72.0,,427.0
AU-002709,Domain ,198 Oak Pde,Footscray,VIC,3011,Maribyrnong,Western Metropolitan,6.0,,145.348818,house,5 BR,3,0,3.0,0.0467 ha,188.0,,,False,"$817,000",817000,15 August 2021,Auction,33,Virtual tour available,Nelson Alexander,Nelson Alexander,03 2123 8740,0.1,Anxious,Sydney 100-day lockdown peak; Melbourne lockdown #6; nationwide uncertainty,832000.0,55.0,,13725.0
